data.regionid,data.dnoregion,data.shortname,data.data.from,data.data.to,data.data.intensity.forecast,data.data.intensity.index,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
16,Scotland,Scotland,2020-01-10T18:30Z,2020-01-10T19:00Z,52,very low,0.8,0,11.8,4.9,1.2,20.2,0,0,61.1
16,Scotland,Scotland,2020-01-10T19:00Z,2020-01-10T19:30Z,52,very low,0.8,0,11.7,5.8,1.4,19.7,0,0,60.6
16,Scotland,Scotland,2020-01-10T19:30Z,2020-01-10T20:00Z,50,very low,0.8,0,10.9,6.8,1.4,19.4,0,0,60.7
16,Scotland,Scotland,2020-01-10T20:00Z,2020-01-10T20:30Z,47,very low,0.8,0,10,7.2,1.5,19.4,0,0,61.1
16,Scotland,Scotland,2020-01-10T20:30Z,2020-01-10T21:00Z,44,very low,0.8,0,9.2,7.2,1.5,19.3,0,0,62
16,Scotland,Scotland,2020-01-10T21:00Z,2020-01-10T21:30Z,41,very low,0.8,0,8.6,6.9,1.6,19.1,0,0,63
16,Scotland,Scotland,2020-01-10T21:30Z,2020-01-10T22:00Z,38,very low,0.8,0,7.5,5.9,1.7,19,0,0,65.1
16,Scotland,Scotland,2020-01-10T22:00Z,2020-01-10T22:30Z,34,very low,0.8,0,6.3,5,1.9,19,0,0,67
16,Scotland,Scotland,2020-01-10T22:30Z,2020-01-10T23:00Z,31,very low,0.8,0,5.3,3.7,1.9,19.1,0,0,69.2
16,Scotland,Scotland,2020-01-10T23:00Z,2020-01-10T23:30Z,29,very low,0.8,0,4.8,2.8,1.9,19.1,0,0,70.6
16,Scotland,Scotland,2020-01-10T23:30Z,2020-01-11T00:00Z,28,very low,0.8,0,4.9,1.7,1.8,19.1,0,0,71.7
16,Scotland,Scotland,2020-01-11T00:00Z,2020-01-11T00:30Z,28,very low,0.8,0,4.8,1.2,1.7,19,0,0,72.5
16,Scotland,Scotland,2020-01-11T00:30Z,2020-01-11T01:00Z,27,very low,0.8,0,4.8,0.9,1.8,18.9,0,0,72.8
16,Scotland,Scotland,2020-01-11T01:00Z,2020-01-11T01:30Z,27,very low,0.8,0,4.6,0.8,1.8,18.7,0,0,73.3
16,Scotland,Scotland,2020-01-11T01:30Z,2020-01-11T02:00Z,27,very low,0.8,0,4.7,0.7,1.8,18.6,0,0,73.4
16,Scotland,Scotland,2020-01-11T02:00Z,2020-01-11T02:30Z,28,very low,0.8,0,4.8,0.6,1.8,18.5,0,0,73.5
16,Scotland,Scotland,2020-01-11T02:30Z,2020-01-11T03:00Z,28,very low,0.8,0,4.9,0.5,1.7,18.6,0,0,73.5
16,Scotland,Scotland,2020-01-11T03:00Z,2020-01-11T03:30Z,28,very low,0.8,0,4.9,0.5,1.7,18.7,0,0,73.4
16,Scotland,Scotland,2020-01-11T03:30Z,2020-01-11T04:00Z,28,very low,0.8,0,4.9,0.5,1.7,18.8,0,0,73.3
16,Scotland,Scotland,2020-01-11T04:00Z,2020-01-11T04:30Z,28,very low,0.8,0,4.9,0.4,1.7,18.9,0,0,73.3
16,Scotland,Scotland,2020-01-11T04:30Z,2020-01-11T05:00Z,27,very low,0.8,0,4.9,0.3,1.7,19,0,0,73.3
16,Scotland,Scotland,2020-01-11T05:00Z,2020-01-11T05:30Z,27,very low,0.8,0,4.9,0.3,1.6,19,0,0,73.4
16,Scotland,Scotland,2020-01-11T05:30Z,2020-01-11T06:00Z,27,very low,0.8,0,4.9,0.5,1.6,19,0,0,73.2
16,Scotland,Scotland,2020-01-11T06:00Z,2020-01-11T06:30Z,27,very low,0.8,0,4.9,0.7,1.6,19,0,0,73
16,Scotland,Scotland,2020-01-11T06:30Z,2020-01-11T07:00Z,27,very low,0.8,0,4.9,0.8,1.6,19.1,0,0,72.8
16,Scotland,Scotland,2020-01-11T07:00Z,2020-01-11T07:30Z,27,very low,0.8,0,4.9,0.8,1.6,19.4,0,0,72.5
16,Scotland,Scotland,2020-01-11T07:30Z,2020-01-11T08:00Z,27,very low,0.8,0,4.9,0.8,1.5,19.6,0,0,72.4
16,Scotland,Scotland,2020-01-11T08:00Z,2020-01-11T08:30Z,26,very low,0.8,0,4.9,0.8,1.4,19.8,0,0,72.3
16,Scotland,Scotland,2020-01-11T08:30Z,2020-01-11T09:00Z,26,very low,0.8,0,4.9,1.2,1.3,19.9,0,0,71.9
16,Scotland,Scotland,2020-01-11T09:00Z,2020-01-11T09:30Z,26,very low,0.8,0,5.1,1.6,1.2,20.2,0,0,71.1
16,Scotland,Scotland,2020-01-11T09:30Z,2020-01-11T10:00Z,27,very low,0.8,0,5.2,2.4,1.2,20.5,0,0,69.9
16,Scotland,Scotland,2020-01-11T10:00Z,2020-01-11T10:30Z,26,very low,0.8,0,5.4,2.8,1.1,21,0,0,68.9
16,Scotland,Scotland,2020-01-11T10:30Z,2020-01-11T11:00Z,25,very low,0.8,0,5.2,3.4,0.9,21.3,0,0.1,68.3
16,Scotland,Scotland,2020-01-11T11:00Z,2020-01-11T11:30Z,24,very low,0.8,0,4.9,3.3,0.8,21.8,0,0.1,68.3
16,Scotland,Scotland,2020-01-11T11:30Z,2020-01-11T12:00Z,24,very low,0.8,0,4.8,3.3,0.8,21.9,0,0.1,68.3
16,Scotland,Scotland,2020-01-11T12:00Z,2020-01-11T12:30Z,24,very low,0.8,0,5,3.1,0.9,22,0,0.1,68.1
16,Scotland,Scotland,2020-01-11T12:30Z,2020-01-11T13:00Z,25,very low,0.8,0,5.2,3.1,0.8,21.7,0,0.1,68.3
16,Scotland,Scotland,2020-01-11T13:00Z,2020-01-11T13:30Z,26,very low,0.8,0,5.4,3.2,0.9,21.1,0,0.1,68.5
16,Scotland,Scotland,2020-01-11T13:30Z,2020-01-11T14:00Z,27,very low,0.8,0,5.7,3.5,0.9,20.4,0,0.1,68.6
16,Scotland,Scotland,2020-01-11T14:00Z,2020-01-11T14:30Z,28,very low,0.8,0,6,3.7,0.9,20.1,0,0.1,68.4
16,Scotland,Scotland,2020-01-11T14:30Z,2020-01-11T15:00Z,28,very low,0.8,0,5.9,3.9,1,20.1,0,0.1,68.2
16,Scotland,Scotland,2020-01-11T15:00Z,2020-01-11T15:30Z,27,very low,0.8,0,5.5,4.1,1.1,20.4,0,0.1,68
16,Scotland,Scotland,2020-01-11T15:30Z,2020-01-11T16:00Z,26,very low,0.8,0,5.3,4.2,1,20.7,0,0,68
16,Scotland,Scotland,2020-01-11T16:00Z,2020-01-11T16:30Z,25,very low,0.8,0,5.2,4.5,1,20.9,0,0,67.6
16,Scotland,Scotland,2020-01-11T16:30Z,2020-01-11T17:00Z,25,very low,0.8,0,5.1,4.8,0.9,20.6,0,0,67.8
16,Scotland,Scotland,2020-01-11T17:00Z,2020-01-11T17:30Z,26,very low,0.8,0,5.2,5.2,1,20.4,0,0,67.4
16,Scotland,Scotland,2020-01-11T17:30Z,2020-01-11T18:00Z,27,very low,0.9,0,5.5,5.7,1.1,20.1,0,0,66.7
16,Scotland,Scotland,2020-01-11T18:00Z,2020-01-11T18:30Z,28,very low,0.9,0,5.7,6.6,1.1,20.2,0,0,65.5
16,Scotland,Scotland,2020-01-11T18:30Z,2020-01-11T19:00Z,29,very low,0.9,0,5.9,8.3,1.1,20.3,0,0,63.5
16,Scotland,Scotland,2020-01-11T19:00Z,2020-01-11T19:30Z,29,very low,0.9,0,6.1,9.8,1,20.4,0,0,61.8
16,Scotland,Scotland,2020-01-11T19:30Z,2020-01-11T20:00Z,30,very low,0.9,0,6.4,11.1,0.8,20.6,0,0,60.2
16,Scotland,Scotland,2020-01-11T20:00Z,2020-01-11T20:30Z,31,very low,0.9,0,6.8,11.2,0.7,21.1,0,0,59.3
16,Scotland,Scotland,2020-01-11T20:30Z,2020-01-11T21:00Z,32,very low,0.9,0,7.3,11,0.6,21.8,0,0,58.4
16,Scotland,Scotland,2020-01-11T21:00Z,2020-01-11T21:30Z,33,very low,0.9,0,7.4,10.5,0.7,22.7,0,0,57.8
16,Scotland,Scotland,2020-01-11T21:30Z,2020-01-11T22:00Z,35,very low,1,0,7.5,9.2,1,23.9,0,0,57.4
16,Scotland,Scotland,2020-01-11T22:00Z,2020-01-11T22:30Z,36,very low,1,0,7.4,8.1,1.3,25.5,0,0,56.7
16,Scotland,Scotland,2020-01-11T22:30Z,2020-01-11T23:00Z,37,very low,1,0,7.5,6.7,1.6,27.5,0,0,55.7
16,Scotland,Scotland,2020-01-11T23:00Z,2020-01-11T23:30Z,39,very low,1,0,7.5,5.3,1.8,29.2,0,0,55.2
16,Scotland,Scotland,2020-01-11T23:30Z,2020-01-12T00:00Z,40,very low,1,0,7.9,3.6,1.9,31,0,0,54.6
16,Scotland,Scotland,2020-01-12T00:00Z,2020-01-12T00:30Z,41,very low,1,0,8.1,1.9,2,32.1,0,0,54.9
16,Scotland,Scotland,2020-01-12T00:30Z,2020-01-12T01:00Z,41,very low,1,0,8.3,1.2,1.9,32.3,0,0,55.3
16,Scotland,Scotland,2020-01-12T01:00Z,2020-01-12T01:30Z,41,very low,1,0,8.2,0.7,1.7,31.9,0,0,56.5
16,Scotland,Scotland,2020-01-12T01:30Z,2020-01-12T02:00Z,39,very low,1,0,8,0.4,1.6,31.4,0,0,57.6
16,Scotland,Scotland,2020-01-12T02:00Z,2020-01-12T02:30Z,38,very low,0.9,0,7.8,0.2,1.5,30.9,0,0,58.7
16,Scotland,Scotland,2020-01-12T02:30Z,2020-01-12T03:00Z,37,very low,0.9,0,7.6,0,1.4,30.4,0,0,59.7
16,Scotland,Scotland,2020-01-12T03:00Z,2020-01-12T03:30Z,36,very low,0.9,0,7.5,0,1.4,29.7,0,0,60.5
16,Scotland,Scotland,2020-01-12T03:30Z,2020-01-12T04:00Z,36,very low,0.9,0,7.3,0,1.4,28.9,0,0,61.5
16,Scotland,Scotland,2020-01-12T04:00Z,2020-01-12T04:30Z,34,very low,0.9,0,6.9,0,1.4,28.2,0,0,62.6
16,Scotland,Scotland,2020-01-12T04:30Z,2020-01-12T05:00Z,33,very low,0.8,0,6.6,0,1.4,27.5,0,0,63.7
16,Scotland,Scotland,2020-01-12T05:00Z,2020-01-12T05:30Z,32,very low,0.8,0,6.4,0,1.4,26.9,0,0,64.5
16,Scotland,Scotland,2020-01-12T05:30Z,2020-01-12T06:00Z,31,very low,0.8,0,6.2,0,1.3,26.2,0,0,65.5
16,Scotland,Scotland,2020-01-12T06:00Z,2020-01-12T06:30Z,30,very low,0.8,0,6.1,0,1.3,25.8,0,0,66
16,Scotland,Scotland,2020-01-12T06:30Z,2020-01-12T07:00Z,30,very low,0.7,0,6.1,0.2,1.2,25.4,0,0,66.4
16,Scotland,Scotland,2020-01-12T07:00Z,2020-01-12T07:30Z,29,very low,0.7,0,6.1,0.3,1,25.3,0,0,66.6
16,Scotland,Scotland,2020-01-12T07:30Z,2020-01-12T08:00Z,28,very low,0.7,0,6,0.5,0.9,25.1,0,0,66.8
16,Scotland,Scotland,2020-01-12T08:00Z,2020-01-12T08:30Z,28,very low,0.7,0,6.1,0.6,0.7,25,0,0,66.9
16,Scotland,Scotland,2020-01-12T08:30Z,2020-01-12T09:00Z,27,very low,0.7,0,6,1.1,0.6,24.7,0,0,66.9
16,Scotland,Scotland,2020-01-12T09:00Z,2020-01-12T09:30Z,26,very low,0.7,0,6,1.7,0.5,24.5,0,0,66.6
16,Scotland,Scotland,2020-01-12T09:30Z,2020-01-12T10:00Z,26,very low,0.7,0,6,2.8,0.5,24.1,0,0.1,65.8
16,Scotland,Scotland,2020-01-12T10:00Z,2020-01-12T10:30Z,26,very low,0.7,0,6,3.1,0.5,24.1,0,0.2,65.4
16,Scotland,Scotland,2020-01-12T10:30Z,2020-01-12T11:00Z,26,very low,0.7,0,6,3.6,0.5,24.1,0,0.3,64.8
16,Scotland,Scotland,2020-01-12T11:00Z,2020-01-12T11:30Z,26,very low,0.7,0,6,3.6,0.6,24.2,0,0.4,64.5
16,Scotland,Scotland,2020-01-12T11:30Z,2020-01-12T12:00Z,26,very low,0.7,0,5.9,3.7,0.6,24.1,0,0.5,64.5
16,Scotland,Scotland,2020-01-12T12:00Z,2020-01-12T12:30Z,26,very low,0.7,0,5.8,3.7,0.6,24.2,0,0.5,64.5
16,Scotland,Scotland,2020-01-12T12:30Z,2020-01-12T13:00Z,25,very low,0.7,0,5.6,3.7,0.5,24.3,0,0.6,64.6
16,Scotland,Scotland,2020-01-12T13:00Z,2020-01-12T13:30Z,25,very low,0.7,0,5.5,3.7,0.5,24.5,0,0.6,64.5
16,Scotland,Scotland,2020-01-12T13:30Z,2020-01-12T14:00Z,25,very low,0.7,0,5.5,3.9,0.5,24.7,0,0.6,64.1
16,Scotland,Scotland,2020-01-12T14:00Z,2020-01-12T14:30Z,25,very low,0.8,0,5.6,4.1,0.6,24.9,0,0.5,63.5
16,Scotland,Scotland,2020-01-12T14:30Z,2020-01-12T15:00Z,25,very low,0.8,0,5.6,4.5,0.6,25.1,0,0.4,63
16,Scotland,Scotland,2020-01-12T15:00Z,2020-01-12T15:30Z,25,very low,0.9,0,5.6,4.9,0.6,25.2,0,0.4,62.4
16,Scotland,Scotland,2020-01-12T15:30Z,2020-01-12T16:00Z,25,very low,0.9,0,5.6,5.2,0.4,25.3,0,0.3,62.3
16,Scotland,Scotland,2020-01-12T16:00Z,2020-01-12T16:30Z,25,very low,0.9,0,5.8,5.3,0.3,25.4,0,0.2,62.1
16,Scotland,Scotland,2020-01-12T16:30Z,2020-01-12T17:00Z,25,very low,0.9,0,5.9,5.6,0.2,25.3,0,0.1,62
16,Scotland,Scotland,2020-01-12T17:00Z,2020-01-12T17:30Z,25,very low,0.9,0,5.9,6.3,0.2,25.2,0,0,61.5
16,Scotland,Scotland,2020-01-12T17:30Z,2020-01-12T18:00Z,26,very low,1,0,6.1,6.9,0.3,24.9,0,0,60.8
16,Scotland,Scotland,2020-01-12T18:00Z,2020-01-12T18:30Z,27,very low,1,0,6.4,7.3,0.3,24.6,0,0,60.4
16,Scotland,Scotland,2020-01-12T18:30Z,2020-01-12T19:00Z,29,very low,1,0,6.6,8.2,0.4,24.1,0,0,59.7
16,Scotland,Scotland,2020-01-12T19:00Z,2020-01-12T19:30Z,30,very low,1,0,6.9,9.1,0.5,23.6,0,0,58.9
16,Scotland,Scotland,2020-01-12T19:30Z,2020-01-12T20:00Z,32,very low,1,0,7.3,10,0.6,23.2,0,0,57.9
16,Scotland,Scotland,2020-01-12T20:00Z,2020-01-12T20:30Z,34,very low,0.9,0,7.7,10,0.7,22.9,0,0,57.8
16,Scotland,Scotland,2020-01-12T20:30Z,2020-01-12T21:00Z,34,very low,0.9,0,7.9,10.1,0.6,22.6,0,0,57.9
16,Scotland,Scotland,2020-01-12T21:00Z,2020-01-12T21:30Z,33,very low,0.9,0,7.6,9.8,0.6,22.4,0,0,58.7
16,Scotland,Scotland,2020-01-12T21:30Z,2020-01-12T22:00Z,32,very low,1,0,7.4,9,0.6,22.4,0,0,59.6
16,Scotland,Scotland,2020-01-12T22:00Z,2020-01-12T22:30Z,31,very low,1,0,7,8.2,0.6,22.5,0,0,60.7
16,Scotland,Scotland,2020-01-12T22:30Z,2020-01-12T23:00Z,30,very low,1,0,6.8,7.2,0.7,22.6,0,0,61.7
16,Scotland,Scotland,2020-01-12T23:00Z,2020-01-12T23:30Z,30,very low,1,0,6.4,7,0.7,22.4,0,0,62.5
16,Scotland,Scotland,2020-01-12T23:30Z,2020-01-13T00:00Z,29,very low,1,0,6.2,6.6,0.8,22.2,0,0,63.2
16,Scotland,Scotland,2020-01-13T00:00Z,2020-01-13T00:30Z,29,very low,1,0,6.1,6.6,0.8,21.7,0,0,63.8
16,Scotland,Scotland,2020-01-13T00:30Z,2020-01-13T01:00Z,29,very low,1,0,6.1,6.2,0.9,21.5,0,0,64.3
16,Scotland,Scotland,2020-01-13T01:00Z,2020-01-13T01:30Z,29,very low,1,0,6.2,6.1,0.9,21.2,0,0,64.6
16,Scotland,Scotland,2020-01-13T01:30Z,2020-01-13T02:00Z,30,very low,1,0,6.3,5.5,0.9,20.9,0,0,65.4
16,Scotland,Scotland,2020-01-13T02:00Z,2020-01-13T02:30Z,31,very low,1,0,6.8,5.2,0.9,20.5,0,0,65.6
16,Scotland,Scotland,2020-01-13T02:30Z,2020-01-13T03:00Z,33,very low,1,0,7,4.8,1,20.2,0,0,66
16,Scotland,Scotland,2020-01-13T03:00Z,2020-01-13T03:30Z,33,very low,1,0,7,4.8,1.1,20.1,0,0,66
16,Scotland,Scotland,2020-01-13T03:30Z,2020-01-13T04:00Z,33,very low,1,0,6.8,4.5,1.2,20.2,0,0,66.3
16,Scotland,Scotland,2020-01-13T04:00Z,2020-01-13T04:30Z,33,very low,1,0,6.8,4,1.3,20.3,0,0,66.6
16,Scotland,Scotland,2020-01-13T04:30Z,2020-01-13T05:00Z,34,very low,1,0,6.9,3.5,1.3,20.4,0,0,66.9
16,Scotland,Scotland,2020-01-13T05:00Z,2020-01-13T05:30Z,35,very low,1,0,7,3.2,1.3,20.4,0,0,67.1
16,Scotland,Scotland,2020-01-13T05:30Z,2020-01-13T06:00Z,35,very low,1,0,7.1,3.2,1.4,20.4,0,0,66.9
16,Scotland,Scotland,2020-01-13T06:00Z,2020-01-13T06:30Z,36,very low,1,0,7,3.1,1.7,20.3,0,0,66.9
16,Scotland,Scotland,2020-01-13T06:30Z,2020-01-13T07:00Z,36,very low,1,0,6.7,3.2,2,20.1,0,0,67
16,Scotland,Scotland,2020-01-13T07:00Z,2020-01-13T07:30Z,36,very low,0.9,0,6.4,3.3,2.1,20,0,0,67.3
16,Scotland,Scotland,2020-01-13T07:30Z,2020-01-13T08:00Z,35,very low,0.9,0,6.5,3.9,2,19.8,0,0,66.9
16,Scotland,Scotland,2020-01-13T08:00Z,2020-01-13T08:30Z,35,very low,0.9,0,6.6,4.6,1.9,19.5,0,0,66.5
16,Scotland,Scotland,2020-01-13T08:30Z,2020-01-13T09:00Z,35,very low,0.9,0,6.8,5.4,1.7,19.1,0,0,66.1
16,Scotland,Scotland,2020-01-13T09:00Z,2020-01-13T09:30Z,35,very low,0.9,0,7,5.9,1.6,18.7,0,0,65.9
16,Scotland,Scotland,2020-01-13T09:30Z,2020-01-13T10:00Z,35,very low,0.8,0,7.2,6.4,1.3,18.3,0,0.1,65.9
16,Scotland,Scotland,2020-01-13T10:00Z,2020-01-13T10:30Z,36,very low,0.8,0,7.7,6.6,1.1,17.8,0,0.2,65.8
16,Scotland,Scotland,2020-01-13T10:30Z,2020-01-13T11:00Z,36,very low,0.8,0,7.9,7,1,17.3,0,0.2,65.8
16,Scotland,Scotland,2020-01-13T11:00Z,2020-01-13T11:30Z,36,very low,0.7,0,8.1,7.4,0.9,16.7,0,0.3,65.9
16,Scotland,Scotland,2020-01-13T11:30Z,2020-01-13T12:00Z,36,very low,0.7,0,8.2,7.6,0.9,16.4,0,0.3,65.9
16,Scotland,Scotland,2020-01-13T12:00Z,2020-01-13T12:30Z,36,very low,0.7,0,8.1,7.6,0.9,16.1,0,0.4,66.2
16,Scotland,Scotland,2020-01-13T12:30Z,2020-01-13T13:00Z,35,very low,0.7,0,7.8,7.5,0.9,16.2,0,0.4,66.5
16,Scotland,Scotland,2020-01-13T13:00Z,2020-01-13T13:30Z,35,very low,0.7,0,7.4,7.5,1,16.5,0,0.4,66.5
16,Scotland,Scotland,2020-01-13T13:30Z,2020-01-13T14:00Z,34,very low,0.7,0,7.4,7.3,1.1,16.8,0,0.3,66.4
16,Scotland,Scotland,2020-01-13T14:00Z,2020-01-13T14:30Z,35,very low,0.7,0,7.4,7.2,1.2,16.9,0,0.3,66.3
16,Scotland,Scotland,2020-01-13T14:30Z,2020-01-13T15:00Z,35,very low,0.7,0,7.4,7.2,1.2,17.1,0,0.2,66.2
16,Scotland,Scotland,2020-01-13T15:00Z,2020-01-13T15:30Z,35,very low,0.7,0,7.3,7.4,1.3,17.1,0,0.2,66
16,Scotland,Scotland,2020-01-13T15:30Z,2020-01-13T16:00Z,36,very low,0.7,0,7.3,7.4,1.4,17,0,0.1,66.1
16,Scotland,Scotland,2020-01-13T16:00Z,2020-01-13T16:30Z,37,very low,0.8,0,7.6,7.4,1.4,16.9,0,0.1,65.8
16,Scotland,Scotland,2020-01-13T16:30Z,2020-01-13T17:00Z,38,very low,0.8,0,7.8,7.2,1.4,17.2,0,0,65.6
16,Scotland,Scotland,2020-01-13T17:00Z,2020-01-13T17:30Z,38,very low,0.8,0,8.2,7,1.3,17.5,0,0,65.2
16,Scotland,Scotland,2020-01-13T17:30Z,2020-01-13T18:00Z,39,very low,0.8,0,8.4,7,1.2,17.6,0,0,65
16,Scotland,Scotland,2020-01-13T18:00Z,2020-01-13T18:30Z,38,very low,0.8,0,8.5,7.1,1.1,17.5,0,0,65
16,Scotland,Scotland,2020-01-13T18:30Z,2020-01-13T19:00Z,37,very low,0.8,0,8.2,7.9,1,17.3,0,0,64.8
16,Scotland,Scotland,2020-01-13T19:00Z,2020-01-13T19:30Z,34,very low,0.8,0,7.6,8.5,0.8,17,0,0,65.3
16,Scotland,Scotland,2020-01-13T19:30Z,2020-01-13T20:00Z,31,very low,0.8,0,6.9,9.4,0.7,16.8,0,0,65.4
16,Scotland,Scotland,2020-01-13T20:00Z,2020-01-13T20:30Z,29,very low,0.8,0,6.2,9.6,0.7,16.8,0,0,65.9
16,Scotland,Scotland,2020-01-13T20:30Z,2020-01-13T21:00Z,27,very low,0.8,0,5.7,9.3,0.7,16.8,0,0,66.7
16,Scotland,Scotland,2020-01-13T21:00Z,2020-01-13T21:30Z,26,very low,0.8,0,5.3,8,0.9,16.9,0,0,68.1
16,Scotland,Scotland,2020-01-13T21:30Z,2020-01-13T22:00Z,26,very low,0.8,0,5,6.6,1.2,16.9,0,0,69.5
16,Scotland,Scotland,2020-01-13T22:00Z,2020-01-13T22:30Z,25,very low,0.8,0,4.7,5.4,1.4,16.9,0,0,70.8
16,Scotland,Scotland,2020-01-13T22:30Z,2020-01-13T23:00Z,25,very low,0.8,0,4.5,4.3,1.5,17,0,0,71.9
16,Scotland,Scotland,2020-01-13T23:00Z,2020-01-13T23:30Z,24,very low,0.8,0,4.3,3.1,1.4,17.2,0,0,73.2
16,Scotland,Scotland,2020-01-13T23:30Z,2020-01-14T00:00Z,24,very low,0.8,0,4.2,2,1.5,17.3,0,0,74.2
18,GB,GB,2019-12-31T23:30Z,2020-01-01T00:00Z,179,moderate,8.8,2.5,29.5,2.6,9.6,26,0.5,0,20.5
18,GB,GB,2020-01-01T00:00Z,2020-01-01T00:30Z,182,moderate,8.7,2.5,29.5,2.5,9.5,25.8,0.5,0,21
18,GB,GB,2020-01-01T00:30Z,2020-01-01T01:00Z,181,moderate,8.6,2.4,30.8,2.4,9.3,25.3,0.4,0,20.8
18,GB,GB,2020-01-01T01:00Z,2020-01-01T01:30Z,176,moderate,8.9,2.5,29.1,2.5,9.6,26.2,0.5,0,20.7
18,GB,GB,2020-01-01T01:30Z,2020-01-01T02:00Z,175,moderate,9,2.6,28.5,2.3,9.8,26.7,0.5,0,20.6
18,GB,GB,2020-01-01T02:00Z,2020-01-01T02:30Z,175,moderate,9.2,2.6,27.5,2.1,10,27.3,0.5,0,20.8
18,GB,GB,2020-01-01T02:30Z,2020-01-01T03:00Z,175,moderate,9.3,2.7,27.1,2.2,10.1,27.6,0.5,0,20.5
18,GB,GB,2020-01-01T03:00Z,2020-01-01T03:30Z,174,moderate,9.5,2.7,29.5,2.1,7.6,27.9,0.5,0,20.2
18,GB,GB,2020-01-01T03:30Z,2020-01-01T04:00Z,173,moderate,9.5,2.7,28.2,1.8,7.7,28.3,0.5,0,21.3
18,GB,GB,2020-01-01T04:00Z,2020-01-01T04:30Z,172,moderate,9.5,2.7,27.8,1.8,7.4,28.3,0.5,0,22
18,GB,GB,2020-01-01T04:30Z,2020-01-01T05:00Z,168,moderate,9.5,2.7,27,1.8,7.4,28.4,0.5,0,22.7
18,GB,GB,2020-01-01T05:00Z,2020-01-01T05:30Z,167,moderate,9.8,2.8,25.2,2,8.4,28.9,0.5,0,22.4
18,GB,GB,2020-01-01T05:30Z,2020-01-01T06:00Z,168,moderate,9.7,2.7,26,2,8.4,28.4,0.5,0,22.3
18,GB,GB,2020-01-01T06:00Z,2020-01-01T06:30Z,169,moderate,9.3,2.7,25.5,2,9.4,28.4,0.5,0,22.2
18,GB,GB,2020-01-01T06:30Z,2020-01-01T07:00Z,170,moderate,9.1,2.7,26.7,2,9.3,28.3,0.5,0,21.4
18,GB,GB,2020-01-01T07:00Z,2020-01-01T07:30Z,174,moderate,9.5,2.7,26.8,2.1,10,27.9,0.5,0,20.5
18,GB,GB,2020-01-01T07:30Z,2020-01-01T08:00Z,178,moderate,9.4,2.7,27.5,2.3,10,27.7,0.5,0,19.9
18,GB,GB,2020-01-01T08:00Z,2020-01-01T08:30Z,187,moderate,8.9,3.7,27,2.6,10,27.2,0.5,0.1,20
18,GB,GB,2020-01-01T08:30Z,2020-01-01T09:00Z,202,moderate,8.8,4.4,28.6,2.8,9.7,26.1,0.5,0.5,18.6
18,GB,GB,2020-01-01T09:00Z,2020-01-01T09:30Z,210,moderate,8.3,4.3,31.4,2.8,9.2,24.8,0.4,1.3,17.5
18,GB,GB,2020-01-01T09:30Z,2020-01-01T10:00Z,212,moderate,7.9,4.3,32.7,2.9,9.3,23.6,0.4,1.7,17.2
18,GB,GB,2020-01-01T10:00Z,2020-01-01T10:30Z,214,moderate,7.6,4.5,33.2,2.8,9,22.6,0.4,2.4,17.5
18,GB,GB,2020-01-01T10:30Z,2020-01-01T11:00Z,213,moderate,7.5,4.4,33,2.5,9.1,22,0.4,3.1,18
18,GB,GB,2020-01-01T11:00Z,2020-01-01T11:30Z,214,moderate,7.2,3.9,33.4,2.5,9.6,21.2,0.4,3.3,18.5
18,GB,GB,2020-01-01T11:30Z,2020-01-01T12:00Z,220,moderate,7,3.9,35,2.3,9.1,20.6,0.5,3.2,18.4
18,GB,GB,2020-01-01T12:00Z,2020-01-01T12:30Z,224,moderate,6.9,4.4,36,2.2,8.7,20.2,0.4,3.2,18
18,GB,GB,2020-01-01T12:30Z,2020-01-01T13:00Z,225,moderate,6.9,4.4,36.5,2.3,8.8,20.2,0.4,2.9,17.6
18,GB,GB,2020-01-01T13:00Z,2020-01-01T13:30Z,225,moderate,6.8,4.6,36.6,2.3,9,20.2,0.4,2.2,17.9
18,GB,GB,2020-01-01T13:30Z,2020-01-01T14:00Z,223,moderate,6.9,4.6,35.4,2.4,9.2,20.3,0.4,1.9,18.9
18,GB,GB,2020-01-01T14:00Z,2020-01-01T14:30Z,219,moderate,6.9,4.3,35,2.5,9.8,20.4,0.4,1,19.7
18,GB,GB,2020-01-01T14:30Z,2020-01-01T15:00Z,218,moderate,6.9,4.1,35.3,2.5,9.8,20.4,0.4,0.4,20.2
18,GB,GB,2020-01-01T15:00Z,2020-01-01T15:30Z,221,moderate,6.6,4.4,34.9,2.9,10,20.2,0.4,0.1,20.5
18,GB,GB,2020-01-01T15:30Z,2020-01-01T16:00Z,222,moderate,6.5,4.4,35.3,2.8,10,19.7,0.4,0,20.9
18,GB,GB,2020-01-01T16:00Z,2020-01-01T16:30Z,217,moderate,6.5,4.2,35.5,3.2,9.9,19.2,0.4,0,21.1
18,GB,GB,2020-01-01T16:30Z,2020-01-01T17:00Z,210,moderate,6.3,3.9,33.6,6.8,9.6,18.7,0.4,0,20.7
18,GB,GB,2020-01-01T17:00Z,2020-01-01T17:30Z,212,moderate,6.3,4.3,33.5,6.7,9.5,18.5,0.6,0,20.6
18,GB,GB,2020-01-01T17:30Z,2020-01-01T18:00Z,213,moderate,6.4,4.2,32.9,6.4,9.6,18.7,0.5,0,21.3
