LA Code,Year,Region,Coal - Industrial,Coal - Commercial,Coal - Domestic,Coal - Rail,Coal - Public Sector,Coal - Agriculture,Coal - Total,Manufactured fuels - Industrial,Manufactured fuels - Domestic,Manufactured fuels - Total,Petroleum products - Industrial,Petroleum products - Commercial,Petroleum products - Domestic,Petroleum products - Road transport,Petroleum products - Rail,Petroleum products - Public Sector,Petroleum products - Agriculture,Petroleum products - Total,Gas - Industrial,Gas - Commercial,Gas - Domestic,Gas - Total,Electricity - Industrial & Commercial,Electricity - Domestic,Electricity - Total,Bioenergy & Wastes - Industrial,Bioenergy & Wastes - Commercial,Bioenergy & wastes - Domestic,Bioenergy & wastes - Total,All fuels - Total,Consuming Sector - Industry & Commercial,Consuming Sector - Domestic,Consuming Sector - Transport
S12000008,2013,East Ayrshire,9.663735683,0.166366952,8.552392409,0,2.294929059,0,20.6774241,0.178376544,4.785635399,4.964011943,79.56715088,0.940949643,42.10460858,820.1387399,25.34970106,0.407282344,90.57768835,1059.086121,173.9160519,172.2588603,758.0428321,1104.217744,242.3727004,201.3814089,443.7541093,127.5460153,39.32009271,25.18899908,192.0551071,2824.754518,939.2102001,1040.055877,845.488441
S12000006,2013,Dumfries and Galloway,59.71525259,0.769288121,42.40769456,0,7.088934081,0,109.9811694,1.163133326,22.25667283,23.41980616,172.1462982,3.942756499,296.5616508,1895.860074,49.3019,0.589668331,468.511145,2886.913492,285.4344781,282.7146623,610.9125821,1179.061723,537.9286158,344.461628,882.3902438,5.444733007,1.678511132,61.05734472,68.18058887,5149.947023,1827.127476,1377.657573,1945.161974
S12000005,2013,Clackmannanshire,0.003601171,0.019780502,3.413883109,0,0.686607428,0,4.12387221,0,1.948594102,1.948594102,16.94842962,0.304345959,10.36838438,221.7688849,48.33048517,0.021392664,9.343688713,307.0856114,407.3596991,403.478096,308.8552512,1119.693046,130.3454043,90.43787553,220.7832798,3.29E-04,1.01E-04,11.71442416,11.71485432,1665.349258,968.5114758,426.7384124,270.0993701
K03000001,2013,GREAT BRITAIN (inc Unallocated),18095.54696,90.24553056,5084.516966,114.7909596,1052.943114,0,24438.04353,32869.0114,2981.565756,35850.57716,104758.6136,949.553765,24567.89894,414733.2005,7592.844713,429.330871,13360.58957,566392.032,91810.54264,90935.70871,315655.7316,498401.983,181555.6084,108419.9012,289975.5096,13440.87769,4143.5756,19346.02802,36930.48131,1451988.627,553492.1478,476055.6425,422440.8362
K02000001,2013,UNITED KINGDOM (inc Unallocated),21102.33992,99.21411668,5652.324152,114.853289,1227.388666,0,28196.12015,32952.35283,3294.046792,36246.39962,109554.9404,1036.179321,33250.32299,428549.8594,7735.143328,487.7858721,15064.27873,595678.51,91810.54264,90935.70871,315655.7316,498401.983,181555.6084,108419.9012,289975.5096,13686.03835,4219.154124,20791.07156,38696.26403,1487194.786,563731.5321,487063.3983,436399.856
S92000003,2014,SCOTLAND,1200.723127,10.94240491,535.0526052,3.693501036,114.5647655,0,1864.976404,910.128645,300.1714339,1210.300079,20957.57752,91.28362835,3170.852127,36917.8428,663.7450316,134.2583437,2734.639022,64670.19847,10943.19408,9498.256757,27699.51306,48140.9639,14559.37,10763.07,25322.44,3605.193123,1005.990332,1197.805945,5808.989401,147017.8683,65766.12175,43666.46517,37585.28133
S12000050,2014,North Lanarkshire,10.14116595,0.046427879,10.32974903,0,0.112933045,0,20.63027591,132.9889111,7.04608209,140.0349932,197.2346293,2.763039955,32.51795357,2840.446827,32.16881697,1.082366082,25.30383475,3131.517468,581.69227,504.88573,1954.105,3040.683,818.2815514,578.1408696,1396.422421,3.76658634,1.051025372,54.27413671,59.09174843,7788.379906,2279.350471,2636.413791,2872.615644
S12000049,2014,Glasgow City,0.159344619,5.91E-04,5.810848509,0,0,0,5.970783931,3.745821976,4.923838992,8.669660967,255.7866328,3.409311333,13.6355441,3116.134275,21.55914706,1.791729197,3.728612611,3416.045253,1326.739199,1151.556801,2841.805,5320.101,1787.989314,1059.154233,2847.143547,0,0,54.43960221,54.43960221,11652.36985,4534.907357,3979.769067,3137.693422
S12000048,2014,Perth and Kinross,37.56867595,0.826069887,19.69112207,0,5.997959415,0,64.08382732,0.223700084,11.275804,11.49950409,127.708936,4.539266642,201.2286929,2019.088565,39.30136383,0.689635391,155.0201935,2547.576653,182.3208561,158.2472439,681.9036,1022.472,504.2635264,369.4863628,873.7498892,3.138442576,0.875748616,49.77984084,53.79403204,4573.175906,1181.420255,1333.365423,2058.389929
S12000047,2014,Fife,12.03539474,0.230787418,21.22985174,0,12.23925761,0,45.73529151,33.50681962,13.35119217,46.85801179,5395.708856,7.788246865,97.25128453,2105.717712,39.93268417,0.812206055,85.12205068,7732.333041,873.7493515,758.3796485,2249.825,3881.954,899.697849,655.5014036,1555.199253,695.0543689,193.9474395,83.40720304,972.4090114,14234.48861,8968.272277,3120.565935,2145.650396
S12000045,2014,East Dunbartonshire,0.819648429,0.012276977,2.432657497,0,0.06768717,0,3.332270073,0.103185314,1.978657466,2.081842781,36.39758378,0.523951201,8.775603801,460.6036855,53.57071447,0.060085139,8.550356392,568.4819803,93.34283537,81.01786463,759.1411,933.5018,164.6411362,189.575449,354.2165852,0.003933993,0.001097738,20.73232957,20.7373613,1882.35184,385.5416423,982.6357973,514.1744
S12000042,2014,Dundee City,0.03392364,2.83E-04,3.036518684,0,0.004230447,0,3.074955381,0.430070713,2.627308237,3.05737895,78.09250473,0.456268067,5.586691005,707.2784384,4.513237318,0.138367355,1.046940718,797.1124476,337.1835252,292.6618748,744.2977,1374.143,418.7975761,312.0093996,730.8069757,9.20E-04,2.57E-04,29.80019676,29.80137301,2937.996131,1128.846741,1097.357814,711.7916757
S12000041,2014,Angus,42.55032275,0.230146954,13.02895234,0.017662504,1.739096667,0,57.56618121,0,7.566966553,7.566966553,132.2936426,2.193281743,122.413421,883.5754959,12.71995534,0.142521498,80.18335151,1233.52167,194.8028138,169.0810862,561.3045,925.1884,286.8132198,265.5530502,552.36627,3.454682209,0.963991881,35.58072931,39.9994034,2816.208891,914.4481577,1005.447619,896.3131137
S12000040,2014,West Lothian,6.224601296,0.088113776,10.15837999,0,0.770032337,0,17.2411274,20.63706236,6.277910193,26.91497256,171.4153151,2.46988836,27.89056007,1412.728505,24.35024273,0.269630734,27.54253843,1666.66668,347.5378144,301.6489856,1033.237,1682.423,543.2031307,297.9443203,841.147451,0.374170332,0.104408203,37.15671797,37.63529651,4272.028528,1422.285692,1412.664889,1437.078747
S12000039,2014,West Dunbartonshire,0.015934461,0.011744381,1.585412532,0,0.211522393,0,1.824613767,0.326885399,1.230512639,1.557398037,46.03338751,0.731390255,7.668153996,533.6791876,0.450876457,0.802637449,7.396405788,596.7620391,140.5059927,121.9536073,489.7636,752.2233,196.2049745,155.6231295,351.828104,0,0,12.04209713,12.04209713,1716.237552,514.1944821,667.9129058,534.1300641
S12000038,2014,Renfrewshire,0.025505648,0.069896975,3.294598735,0,0,0,3.390001358,0.281411913,2.674724131,2.956136044,136.0581807,0.7342898,11.68808021,1224.754102,26.07942014,0.181663194,17.48852768,1416.984264,282.5913552,245.2780448,1021.928,1549.797,391.9945395,309.512126,701.5066655,0.001609364,4.49E-04,27.95340339,27.95546183,3702.589529,1074.705474,1377.050933,1250.833522
S12000036,2014,City of Edinburgh,1.14338768,0.527722636,7.738754818,0,1.200732058,0,10.61059719,0.653770797,6.293336794,6.947107592,189.6863658,3.216457149,19.76288309,2657.067884,35.58039131,2.242379823,9.933400807,2917.489762,1016.719208,882.4717917,2712.277,4611.468,1377.766937,903.8771048,2281.644042,0.101289837,0.028263839,65.9247733,66.05432698,9894.213836,3485.691707,3715.873853,2692.648275
S12000035,2014,Argyll and Bute,26.2935764,0.889061723,32.73193878,0,7.25658609,0,67.17116299,0.44740018,17.1229595,17.57035968,218.7498803,4.108964097,128.6019893,661.3361034,5.903029215,57.00962728,111.786539,1187.496133,67.1551787,58.2880213,315.9169,441.3601,240.3557724,288.5033529,528.8591253,2.200061802,0.613903563,42.3976055,45.21157086,2287.668452,795.1545729,825.274746,667.2391326
S12000034,2014,Aberdeenshire,112.0152647,0.880160749,49.33401085,0,11.19288932,0,173.4223256,33.54949682,27.19627401,60.74577083,398.4183231,8.895213001,568.1424431,2111.336996,21.60070028,1.175317624,339.6752754,3449.244268,185.7915403,161.2596597,1037.752,1384.803,712.7338459,611.5214961,1324.255342,9.868606048,2.753728284,98.47187333,111.0942077,6503.564914,1978.209321,2392.418097,2132.937696
S12000033,2014,Aberdeen City,7.609812636,0.584493364,4.581876775,0,12.36679879,0,25.14298156,29.90712285,3.590857913,33.49798076,381.3945527,1.473888717,21.20911699,1057.305847,7.028358063,17.42567516,10.95963682,1496.797076,520.0518769,451.3843231,1353.456,2324.892,829.7744349,444.7614609,1274.535896,11.1985092,3.124823442,35.66470684,49.98803948,5204.853973,2277.255949,1863.264019,1064.334205
S12000030,2014,Stirling,3.980516643,0.367658981,8.061447579,0,2.349850455,0,14.75947366,0,4.6130771,4.6130771,65.30713487,3.804961816,63.40854748,949.817918,24.32978593,0.961391764,60.84082762,1168.470568,402.957304,349.750896,488.8322,1241.54,267.026194,191.2777248,458.3039188,451.9167566,126.1025061,20.30041028,598.319673,3486.00671,1735.365999,776.4934072,974.1477039
S12000029,2014,South Lanarkshire,17.4918203,0.218522943,22.9099911,0,1.855487172,0,42.47582152,18.71245964,13.25724481,31.96970444,248.0334175,2.693062757,118.7427298,2443.703618,12.79483708,0.643016013,117.836303,2944.446984,360.4211725,312.8312275,1830.018,2503.271,609.609773,622.7615154,1232.371288,1.515162396,0.422789756,61.35865425,63.2966064,6817.831404,1692.284215,2669.048135,2456.498455
S12000028,2014,South Ayrshire,57.67292624,0.274834764,9.72596287,0,0.965386634,0,68.6391105,7.26158813,5.567392532,12.82898066,145.4854309,2.222602345,63.7820923,759.7654576,53.18559335,0.181512329,98.47704327,1123.099732,336.989838,292.493762,669.6787,1299.162,283.0873992,218.5994937,501.6868929,1.713560609,0.478150642,24.53718618,26.72889744,3032.145614,1227.304035,991.8908276,812.9510509
S12000027,2014,Shetland Islands,10.105577,0.394192977,8.460225043,0,3.257982029,0,22.21797705,0,4.446157222,4.446157222,135.9918295,3.534058818,63.24821718,144.4023382,0,0.753166348,62.55774936,410.4873594,0,0,0,0,98.5376223,103.2568843,201.7945066,0.909396357,0.253757264,11.46611368,12.6292673,651.5752676,316.2953319,190.8775974,144.4023382
S12000026,2014,Scottish Borders,110.8537054,0.274535024,35.58080286,0,2.545803872,0,149.2548472,0.894800349,18.63313918,19.52793952,122.7018782,3.585219072,191.8050213,895.2686806,0.973784773,0.410209894,266.2834364,1481.02823,150.0238615,130.2147385,504.9064,785.145,297.4678975,265.9019071,563.3698046,10.08174429,2.813202217,46.58230406,59.47725056,3057.803072,1098.151032,1063.409574,896.2424654
S12000023,2014,Orkney Islands,5.894634541,0.346188407,15.17655581,0,5.149139039,0,26.5665178,0,7.711033073,7.711033073,65.80969558,2.975618341,76.76292829,98.01332265,0,1.207889858,115.9260052,360.6954599,0,0,0,0,61.9031148,82.2316099,144.1347247,0.490522394,0.136874994,13.97510673,14.60250412,553.7102396,259.8396831,195.8572338,98.01332265
S12000021,2014,North Ayrshire,2.735868845,0.203928782,5.113001942,0,0.754971626,0,8.807771195,1.87616844,3.587052716,5.463221156,102.0030434,1.164091127,37.84424884,578.2605527,6.881835345,0.184665699,43.86833384,770.206771,798.6203412,693.1706588,763.6134,2255.404,451.4425157,262.7028002,714.1453159,1164.735859,325.0070033,29.33947962,1519.082343,5273.109422,3585.76745,1102.199983,585.1423881
S12000020,2014,Moray,69.65494838,0.230326475,18.70473942,0.777150118,2.77155208,0,92.13871647,0,9.998561336,9.998561336,170.3158417,1.482099986,135.7081735,546.7371635,6.861251582,4.032389886,88.53511209,953.6720322,808.5049202,701.7500798,439.3437,1949.599,324.0893149,197.7387389,521.8280538,41.20355016,11.49740712,29.54710507,82.24806235,3609.484426,2224.067543,831.0410183,554.3755652
S12000019,2014,Midlothian,9.290940033,0.145045766,10.14619114,0,2.00120464,0,21.58338158,0,5.560792425,5.560792425,58.67157829,1.07374125,29.729335,499.1309573,1.027737425,0.086132548,21.06028695,610.7797688,85.1718368,73.9257632,475.8326,634.9302,196.8986005,142.6400819,339.5386824,0.852556334,0.237896668,19.44326434,20.53371735,1632.926543,449.415583,683.3522648,500.1586947
S12000018,2014,Inverclyde,0.015708641,0.033932351,1.331569581,0,0,0,1.381210573,0.103185314,1.096377999,1.199563313,15.14487328,0.263141694,5.045324879,404.5543568,0.584439727,0.311039349,7.181764799,433.0849405,98.97507533,85.90642467,465.8454,650.7269,170.2524435,153.3543784,323.6068219,7.10E-04,1.98E-04,11.67986486,11.68077345,1421.68021,378.1884972,638.3529157,405.1387965
S12000017,2014,Highland,83.28842651,2.699705115,120.0011628,2.525737888,23.01472585,0,231.5297582,3.579201408,60.68751095,64.26671236,524.1854164,12.85504827,597.1336398,2007.410967,37.57049301,37.74663686,288.2711316,3505.173333,331.3514416,287.5998584,576.5768,1195.528,927.8670961,689.1314969,1616.998593,741.4388625,206.8905331,103.437166,1051.766562,7665.262958,3470.788084,2146.967777,2047.507198
S12000014,2014,Falkirk,1.939073052,0.066214707,10.32339559,0.372950538,0.929409485,0,13.63104337,616.981337,6.010715153,622.9920522,11037.92906,2.764464991,23.4077493,1327.849497,46.92900407,0.979737914,21.99533226,12461.85484,371.6527824,322.5798176,907.7729,1602.005,382.2586207,292.7414496,675.0000703,0.104093363,0.029046132,28.56773444,28.70087393,15404.18388,12760.20899,1268.823944,1375.151451
S12000013,2014,Na h-Eileanan Siar,25.59721555,0.239305602,23.4889346,0,3.88902612,0,53.21448187,0,11.67267675,11.67267675,97.03638629,1.395457963,129.7634164,166.1624119,5.365115012,0.700651025,33.84672683,434.2701653,0,0,0,0,66.6487853,92.9811576,159.6299429,2.347099546,0.654932862,15.11103658,18.11306899,676.9003359,232.3555871,273.0172219,171.5275269
S12000011,2014,East Renfrewshire,0.776731287,0.003386377,1.727683497,0,0,0,2.50780116,0.132041228,1.483029421,1.615070649,13.34048123,0.245071419,9.387559317,614.5006659,16.01583744,0.090100436,14.48701792,668.0667337,52.59007168,45.64608832,645.5722,743.8084,73.0320633,165.9727679,239.0048312,0.070543415,0.019684381,16.66089734,16.75112514,1671.753962,200.433281,840.8041375,630.5165034
S12000010,2014,East Lothian,470.5075949,0.179705516,12.87080268,0,1.438290357,0,484.9963934,2.410136351,7.072483167,9.482619518,72.30973503,2.078333498,50.76102469,693.3924952,2.212689643,0.455433812,36.20278039,857.4124922,110.1419086,95.59879136,528.6781,734.4188,273.1937905,194.4702305,467.664021,276.6468091,77.19531402,25.12315987,378.965283,2932.939609,1418.358623,818.9758009,695.6051848
S12000008,2014,East Ayrshire,10.12829094,0.152560386,7.30659609,0,2.450186733,0,20.03763415,0.223700084,4.403089146,4.62678923,93.19640928,1.063721703,38.21556704,840.4751725,25.39689572,0.645443915,91.40228367,1090.395494,178.0330238,154.5255762,741.7093,1074.268,249.5562842,203.5014558,453.05774,175.9891719,49.10788394,23.92659649,249.0236524,2891.40931,1006.474537,1019.062605,865.8720682
S12000006,2014,Dumfries and Galloway,63.99150574,0.696782875,36.22206048,0,7.325539267,0,108.2358884,1.152367889,19.39366962,20.54603751,207.0848492,4.434324151,260.4680997,1930.12731,49.3522364,1.009037396,472.6993375,2925.175195,292.0374345,253.4768655,602.0804,1147.595,531.5055326,351.839845,883.3453776,6.013199504,1.67791859,57.99732038,65.68843848,5150.585937,1843.104695,1328.001395,1979.479547
S12000005,2014,Clackmannanshire,0.161085013,0.017802367,2.916809652,0,0.706484784,0,3.802181816,0,1.821006676,1.821006676,18.05167839,0.345151953,9.266035505,227.2162898,49.50455768,0.036046673,9.429885516,313.8496456,415.5394244,360.6716756,302.3412,1078.552,122.4794443,90.7995797,213.279024,3.45E-04,9.62E-05,11.12732979,11.12777088,1622.431629,927.4391198,418.2719613,276.7208475
K03000001,2014,GREAT BRITAIN (inc Unallocated),17119.98404,87.02000224,4341.30244,108.8462783,1043.502426,0,22700.65519,30634.20318,2813.815068,33448.01824,102852.0128,1088.02897,21918.5124,420805.7863,7703.211067,497.7826266,13489.45389,568354.7881,101372.3004,87987.12056,311925.7482,501285.1694,183012.2375,109179.8679,292192.0754,14502.32093,4046.71654,18376.45889,36925.49636,1454906.203,557732.6839,468555.7048,428617.8436
K02000001,2014,UNITED KINGDOM (inc Unallocated),20057.93727,95.46356292,4826.369793,108.9053797,1231.059421,0,26319.73542,30728.21949,3097.458714,33825.67821,108210.785,1184.680046,29363.29855,434672.5024,7849.080188,562.4727947,15208.67173,597051.4907,101372.3004,87987.12056,311925.7482,501285.1694,183012.2375,109179.8679,292192.0754,14744.97044,4114.425273,19749.08087,38608.47658,1489282.626,568510.3435,478141.824,442630.488
S92000003,2015,SCOTLAND,1021.246851,11.35218265,538.6591678,3.693501036,14.8531701,0,1589.804872,841.2398994,286.9691225,1128.209022,21350.90318,126.1439137,3176.366328,36905.63789,660.7483028,147.503492,2848.066777,65215.36988,10537.30442,9025.838433,27315.37581,46878.51866,14023.65006,10621.07643,24644.72649,1652.226703,2004.282412,1353.153866,5009.662981,144466.2919,63604.61149,43291.60072,37570.07969
S12000050,2015,North Lanarkshire,10.75642905,0.043533939,10.39891105,0,0.014647404,0,21.21352144,70.3596044,7.002923567,77.36252797,216.4329526,2.359698588,32.64783202,2718.068317,31.95272803,1.507578315,26.34383162,3029.312938,564.0204116,483.1175894,1929.480899,2976.6189,776.5603301,574.3947408,1350.955071,0.207148605,0.251287735,61.31315193,61.77158827,7517.234546,2151.975043,2615.238458,2750.021045
S12000049,2015,Glasgow City,0.210361149,6.18E-04,5.849396562,0,0,0,6.060375264,2.042444946,5.062070206,7.104515152,265.8165957,4.535976875,13.77089512,3068.120482,21.43839019,9.134982396,3.883757265,3386.70108,1276.578106,1093.466344,2804.847675,5174.892125,1721.577115,1043.792319,2765.369433,0,0,61.50007725,61.50007725,11401.62761,4377.246301,3934.822433,3089.558872
S12000048,2015,Perth and Kinross,25.8848469,0.869211721,19.82376625,0,0.776958897,0,47.35478377,0.115929329,10.8286593,10.94458863,122.0218851,7.643861927,201.5931854,2043.886307,39.15221354,1.061693222,161.3937082,2576.752854,176.0632116,150.8087875,672.3307064,999.2027055,389.1125084,358.0876478,747.2001562,1.528229544,1.853863995,56.23597406,59.6180676,4441.073156,1039.134696,1318.899939,2083.03852
S12000047,2015,Fife,10.32579244,0.240899587,21.37241588,0,1.584047426,0,33.52315533,22.70895604,13.07123547,35.78019151,4300.774922,6.99095275,97.53157399,2082.205555,39.79951751,1.245624207,88.58603769,6617.134184,619.0218277,530.2296283,2208.611573,3357.863029,882.4805863,658.5557934,1541.03638,91.38812894,110.8610696,94.22459427,296.4737929,11881.81073,6666.438473,3093.367186,2122.005073
S12000045,2015,East Dunbartonshire,0.040474459,0.012549235,2.448826093,0,0.008759995,0,2.510609782,0.076406227,2.022536096,2.098942323,37.0201369,0.577765421,8.854400726,450.4125348,53.42264828,0.096720825,8.904543343,559.2887503,76.56354965,65.58131015,746.3723821,888.5172419,162.7191554,187.7010577,350.420213,0.001794261,0.002176581,23.42118271,23.42515355,1826.260911,351.6053425,970.8203854,503.8351831
S12000042,2015,Dundee City,0.038574919,2.73E-04,3.05664212,0,5.48E-04,0,3.096038117,0.268741783,2.708733624,2.977475407,86.39931803,0.645301192,5.64216871,692.3921479,4.496316994,0.440339003,1.085663105,791.101255,364.7610815,312.4399237,731.1686034,1408.369609,407.6379442,302.6369738,710.2749179,4.20E-04,5.10E-04,33.66509542,33.66602605,2949.485321,1173.718639,1078.878217,696.8884649
S12000041,2015,Angus,32.72139034,0.233676415,13.11667895,0.017662504,0.225726484,0,46.31513469,0,7.28907139,7.28907139,141.5148768,2.577377182,122.6625292,874.4610074,12.67262486,0.215638552,83.44046021,1237.544514,192.2674384,164.6886876,553.5805731,910.5366991,283.1944933,257.3753276,540.5698209,1.7200073,2.086505668,40.1953268,44.00183977,2786.25708,904.8862783,994.2195071,887.1512948
