SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
30-OCT-2018,17,38797,A,37594,41606,39480,34874,1295,5911,559,13052,0,13,8,-1314,569,-414,-468,-1270,566,-412,-471
30-OCT-2018,18,38871,A,37712,41729,39599,35041,1298,5911,1060,13052,0,14,12,-1295,566,-414,-535,-1270,561,-412,-531
30-OCT-2018,19,39072,A,37951,41076,38986,35253,1286,5911,1480,13052,0,14,13,-440,251,-414,-536,-418,242,-412,-531
30-OCT-2018,20,38951,A,37834,40923,38869,35143,1274,5911,1860,13052,0,14,9,-409,237,-414,-535,-418,238,-412,-531
30-OCT-2018,21,38501,A,37372,40999,38930,34681,1271,5911,2270,13052,0,11,12,-937,306,-414,-536,-939,308,-412,-530
30-OCT-2018,22,38159,A,37101,40664,38656,34367,1268,5911,2680,13052,0,7,11,-948,310,-414,-536,-939,312,-412,-530
30-OCT-2018,23,37987,A,36945,40527,38534,34184,1273,5911,2850,13052,0,8,10,-983,534,-414,-535,-975,540,-412,-531
30-OCT-2018,24,37972,A,36937,40517,38529,34148,1277,5911,2810,13052,0,9,10,-986,544,-414,-536,-975,544,-412,-531
30-OCT-2018,25,38124,A,37125,40489,38535,34265,1256,5911,2740,13052,0,9,12,-807,699,-414,-535,-794,704,-412,-531
30-OCT-2018,26,38163,A,37211,40523,38619,34288,1235,5911,2540,13052,0,8,8,-803,706,-414,-535,-794,705,-412,-531
30-OCT-2018,27,38312,A,37407,40560,38702,34448,1215,5911,2380,13052,0,8,10,-690,706,-414,-536,-681,705,-412,-531
30-OCT-2018,28,38424,A,37148,40673,38445,34576,1194,5911,2070,13052,0,9,12,-690,706,-414,-536,-681,705,-412,-531
30-OCT-2018,29,38628,A,37377,40569,38365,34796,1168,5911,1750,13052,0,9,12,-383,706,-414,-535,-371,705,-412,-531
30-OCT-2018,30,38830,A,37574,40771,38562,34981,1141,5911,1430,13052,0,8,8,-383,706,-414,-536,-371,706,-412,-531
30-OCT-2018,31,39428,A,38178,40987,38793,35538,1100,5911,966,13052,0,9,8,363,817,-414,-536,372,822,-412,-531
30-OCT-2018,32,40325,A,39139,41890,39752,36406,1058,5911,525,13052,0,16,16,355,822,-414,-535,376,822,-412,-531
30-OCT-2018,33,41862,A,40716,43433,41341,37835,1031,5911,128,13052,0,21,22,1808,749,-414,-536,1821,745,-412,-531
30-OCT-2018,34,43683,A,42598,45250,43214,39434,1004,5911,8,13052,0,18,15,1903,746,-414,-535,1877,747,-412,-531
30-OCT-2018,35,45656,A,44414,47220,45030,41158,977,5911,0,13052,0,14,10,1996,969,-414,-536,1972,978,-412,-531
30-OCT-2018,36,45908,A,44630,47467,45243,41413,949,5911,0,13052,0,10,13,1997,979,-414,-535,1972,982,-412,-531
30-OCT-2018,37,45603,A,44309,47167,44920,41177,926,5911,0,13052,0,14,11,1998,1055,-414,-536,1972,1059,-412,-530
30-OCT-2018,38,44776,A,43589,46336,44204,40420,903,5911,0,13052,0,11,14,1994,1057,-414,-535,1960,1060,-412,-530
30-OCT-2018,39,43671,A,42472,45235,43084,39440,897,5911,0,13052,0,14,12,980,1058,-414,-536,929,1060,-412,-530
30-OCT-2018,40,42578,A,41410,44139,42017,38476,891,5911,0,13052,0,11,5,938,1059,-414,-536,930,1060,-412,-531
30-OCT-2018,41,41355,A,40178,42918,40787,37324,888,5911,0,13052,0,13,8,944,1059,-414,-536,930,1060,-412,-531
30-OCT-2018,42,39538,A,38370,41100,38986,35681,884,5911,0,13052,0,13,14,939,1059,-414,-535,931,1060,-412,-531
30-OCT-2018,43,37814,A,36842,39375,37454,34121,888,5911,0,13052,0,11,6,1279,1003,-414,-536,1276,1002,-412,-531
30-OCT-2018,44,35785,A,34995,37286,35609,32295,891,5911,0,13052,0,12,9,1297,1001,-414,-475,1244,1001,-412,-465
30-OCT-2018,45,33451,A,32685,35227,33797,30170,906,5911,0,13052,0,16,12,-421,1000,-414,-325,-458,1001,-412,-315
30-OCT-2018,46,31434,A,30643,33221,31751,28273,921,5911,0,13052,0,21,11,-515,1001,-414,-237,-486,1001,-412,-233
30-OCT-2018,47,29383,A,28666,30548,29308,26430,907,5911,0,13052,0,36,38,420,1000,-345,-184,432,1001,-338,-184
30-OCT-2018,48,28141,A,27474,29366,28309,25343,893,5911,0,13052,0,103,232,438,1000,-331,-191,432,1001,-330,-184
31-OCT-2018,1,27720,A,27096,29574,28796,24980,892,5911,0,13052,0,943,1096,650,1056,-267,-44,646,1060,-265,-41
31-OCT-2018,2,27701,A,27129,30079,29386,25026,891,5911,0,13052,0,1420,1534,644,1059,-358,0,646,1060,-360,0
31-OCT-2018,3,27499,A,26941,29997,29332,24873,902,5911,0,13052,0,1527,1706,1387,1059,-371,0,1386,1060,-370,0
31-OCT-2018,4,26983,A,26508,29454,28892,24415,912,5911,0,13052,0,1515,1784,1403,1058,-356,0,1385,1060,-349,0
31-OCT-2018,5,26581,A,26122,28907,28512,24050,917,5911,0,13052,0,1518,1789,1661,1058,-208,0,1646,1060,-200,0
31-OCT-2018,6,26389,A,25939,28624,28441,23842,921,5911,0,13052,0,1509,1902,1677,1059,-126,0,1646,1060,-121,0
31-OCT-2018,7,26085,A,25650,28220,28031,23520,947,5911,0,13052,0,1495,1781,1112,1058,-40,0,1082,1060,-37,0
31-OCT-2018,8,25693,A,25282,27828,27653,23157,972,5911,0,13052,0,1495,1770,1115,1058,-40,0,1082,1059,-37,0
31-OCT-2018,9,25514,A,25124,27596,27596,22991,983,5911,0,13052,0,1482,1872,101,1002,79,0,72,1001,85,0
31-OCT-2018,10,25752,A,25384,27825,27846,23210,993,5911,0,13052,0,1473,1864,83,1000,116,23,72,1001,118,27
31-OCT-2018,11,26541,A,26126,28877,28852,23972,1025,5911,0,13052,0,1351,1621,-385,1000,224,143,-398,1001,226,145
31-OCT-2018,12,28062,A,27611,30460,30299,25378,1057,5911,0,13052,0,1418,1684,-380,1001,281,109,-396,1000,283,111
31-OCT-2018,13,31302,A,30744,33978,33617,28335,1066,5911,0,13052,0,682,776,-1394,933,298,223,-1404,933,297,226
31-OCT-2018,14,34256,A,33669,36297,35861,31032,1075,5911,1,13052,0,12,163,-1429,930,288,158,-1403,931,284,152
31-OCT-2018,15,37099,A,36573,38681,38157,33595,1104,5911,85,13052,0,11,48,-971,770,168,22,-952,770,162,20
31-OCT-2018,16,38321,A,37673,39915,39260,34716,1133,5911,528,13052,0,12,12,-968,770,-14,0,-952,770,-22,0
31-OCT-2018,17,38806,A,38037,40200,39170,35161,1188,5911,1210,13052,0,11,17,-528,896,-190,-65,-512,901,-195,-74
31-OCT-2018,18,38469,A,37608,40110,38740,34889,1242,5911,1970,13052,0,10,16,-512,901,-305,-214,-513,904,-308,-218
31-OCT-2018,19,38178,A,37219,40233,38669,34600,1316,5911,2720,13052,0,11,16,-834,1052,-407,-203,-829,1059,-407,-199
31-OCT-2018,20,37649,A,36668,39676,38117,34068,1389,5911,3240,13052,0,9,15,-806,1059,-413,-199,-831,1060,-412,-198
31-OCT-2018,21,36938,A,35930,40198,38550,33443,1462,5911,3750,13052,0,9,15,-1998,1059,-413,-240,-1991,1060,-412,-239
31-OCT-2018,22,36404,A,35293,39742,37913,32933,1534,5911,4070,13052,0,9,14,-2022,1058,-413,-294,-1996,1060,-412,-298
31-OCT-2018,23,36001,A,34889,39505,37525,32587,1599,5911,4220,13052,0,9,10,-2039,1059,-413,-443,-2014,1060,-412,-447
31-OCT-2018,24,35989,A,34937,39579,37575,32613,1663,5911,4120,13052,0,9,10,-2039,1059,-413,-529,-2014,1060,-412,-525
31-OCT-2018,25,36311,A,35235,39856,37865,32919,1687,5911,3610,13052,0,8,6,-2040,1003,-413,-484,-2014,1002,-412,-481
31-OCT-2018,26,36299,A,35135,39895,37772,32918,1711,5911,3220,13052,0,8,14,-2040,1001,-413,-535,-2014,1001,-412,-531
31-OCT-2018,27,36361,A,35248,39957,37886,33050,1702,5911,2880,13052,0,9,15,-2039,1001,-413,-535,-2014,1001,-412,-531
31-OCT-2018,28,36356,A,35278,39953,37914,33105,1692,5911,2520,13052,0,9,12,-2039,1000,-413,-536,-2014,1000,-412,-531
31-OCT-2018,29,36854,A,35757,40142,38076,33651,1666,5911,2040,13052,0,9,13,-1731,806,-413,-535,-1700,799,-412,-531
31-OCT-2018,30,37333,A,36232,40626,38554,34103,1640,5911,1530,13052,0,12,15,-1732,797,-413,-536,-1699,791,-412,-531
31-OCT-2018,31,38038,A,36950,40551,38503,34806,1618,5911,963,13052,0,13,20,-951,431,-413,-536,-928,419,-412,-531
31-OCT-2018,32,39283,A,38146,41709,39699,35998,1595,5911,437,13052,0,12,18,-866,419,-413,-535,-814,427,-412,-531
31-OCT-2018,33,40851,A,39652,42415,40275,37354,1571,5911,85,13052,0,16,23,1125,961,-413,-535,1161,976,-412,-531
31-OCT-2018,34,42680,A,41534,44244,42153,38994,1546,5911,4,13052,0,15,19,1268,992,-413,-536,1271,992,-412,-531
31-OCT-2018,35,44082,A,42903,45643,43522,40284,1511,5911,1,13052,0,12,19,1995,1056,-413,-536,1972,1060,-412,-531
31-OCT-2018,36,43593,A,42408,45153,43027,39862,1475,5911,0,13052,0,12,19,1998,1059,-413,-535,1972,1060,-412,-531
31-OCT-2018,37,42662,A,41424,44223,42042,39022,1453,5911,0,13052,0,12,17,1998,1059,-413,-536,1972,1060,-412,-530
31-OCT-2018,38,41718,A,40519,43279,41136,38101,1431,5911,0,13052,0,13,16,1998,1058,-413,-535,1972,1060,-412,-530
31-OCT-2018,39,40990,A,39865,42551,40482,37440,1394,5911,0,13052,0,12,13,1998,1058,-413,-536,1972,1060,-412,-530
31-OCT-2018,40,40211,A,39141,41768,39759,36692,1356,5911,0,13052,0,9,10,1997,1058,-413,-535,1972,1060,-412,-531
31-OCT-2018,41,39114,A,38185,40671,38797,35613,1322,5911,0,13052,0,8,10,1964,1059,-413,-536,1937,1060,-412,-530
31-OCT-2018,42,37699,A,36908,39256,37523,34352,1287,5911,0,13052,0,9,12,1962,1056,-413,-535,1936,1060,-412,-530
31-OCT-2018,43,35950,A,35051,37507,35661,32776,1243,5911,0,13052,0,9,10,1997,1002,-413,-535,1972,1002,-412,-530
31-OCT-2018,44,33741,A,32821,35298,33435,30721,1199,5911,0,13052,0,9,14,1998,1001,-413,-535,1972,1001,-412,-530
31-OCT-2018,45,31752,A,30909,33311,31523,28866,1149,5911,0,13052,0,10,9,1422,1000,-413,-536,1378,1001,-412,-531
31-OCT-2018,46,29938,A,28920,31504,29538,27144,1098,5911,0,13052,0,17,15,1374,1001,-413,-536,1381,1001,-412,-530
31-OCT-2018,47,28256,A,27177,29973,27988,25572,1058,5911,0,13052,0,199,207,1996,1000,-447,-471,1972,1001,-447,-463
31-OCT-2018,48,27162,A,26179,28983,27181,24528,1018,5911,0,13052,0,404,399,1997,1000,-440,-377,1972,1002,-438,-367
01-NOV-2018,1,26651,A,25853,28420,26946,24067,972,5911,0,13052,0,489,493,1998,1055,-454,-226,1968,1060,-452,-217
01-NOV-2018,2,26683,A,26087,28484,27472,24126,926,5911,0,13052,0,657,773,1997,1058,-401,-143,1972,1060,-398,-140
01-NOV-2018,3,26295,A,25801,28718,27889,23713,884,5911,0,13052,0,1352,1488,1997,1058,-450,-21,1972,1060,-450,-20
01-NOV-2018,4,25725,A,25216,28252,27411,23157,842,5911,0,13052,0,1474,1595,1997,1059,-453,0,1972,1060,-452,0
01-NOV-2018,5,25454,A,24861,27812,27312,22920,806,5911,0,13052,0,1376,1768,1997,1002,-382,0,1972,1002,-376,0
01-NOV-2018,6,25265,A,24685,27711,27144,22672,769,5911,0,13052,0,1468,1859,1998,1001,-378,0,1972,1001,-376,0
01-NOV-2018,7,24830,A,24215,27187,26650,22236,729,5911,0,13052,0,1448,1834,1997,999,-309,0,1972,1001,-305,0
01-NOV-2018,8,24596,A,23974,26946,26405,22004,688,5911,0,13052,0,1443,1831,1997,1001,-307,0,1972,1001,-305,0
01-NOV-2018,9,24544,A,23910,26844,26330,21994,694,5911,0,13052,0,1430,1820,1997,1000,-270,0,1972,1001,-267,0
01-NOV-2018,10,24703,A,24148,26998,26564,22146,700,5911,0,13052,0,1427,1816,1997,1000,-268,0,1972,1001,-267,0
01-NOV-2018,11,25605,A,25113,27862,27419,22987,687,5911,0,13052,0,1424,1705,1998,1000,-233,0,1972,1001,-227,0
01-NOV-2018,12,26904,A,26423,28988,28545,24187,673,5911,0,13052,0,1385,1525,1997,1000,-99,0,1972,1001,-91,0
01-NOV-2018,13,29808,A,29418,30968,30595,26842,670,5911,0,13052,0,560,535,1997,1000,81,0,1972,1001,89,0
01-NOV-2018,14,32764,A,32298,33446,32918,29519,666,5911,0,13052,0,22,17,1996,1000,96,-60,1972,1001,90,-68
01-NOV-2018,15,35646,A,35141,36491,35756,32074,667,5911,3,13052,0,14,12,1996,1000,-18,-213,1971,1001,-21,-218
01-NOV-2018,16,37217,A,36599,38279,37215,33492,668,5911,49,13052,0,15,16,1997,1000,-181,-266,1972,1002,-187,-264
01-NOV-2018,17,38056,A,37424,39337,38038,34283,679,5911,207,13052,0,16,12,1997,1056,-353,-312,1972,1060,-357,-311
01-NOV-2018,18,38114,A,37452,39485,38068,34373,689,5911,480,13052,0,15,16,1997,1058,-442,-314,1972,1060,-442,-311
01-NOV-2018,19,38487,A,37745,39833,38357,34701,699,5911,934,13052,0,14,10,1997,1057,-454,-278,1971,1060,-452,-273
01-NOV-2018,20,38153,A,37466,39487,38080,34397,708,5911,1480,13052,0,12,14,1997,1057,-454,-268,1972,1060,-452,-272
01-NOV-2018,21,37846,A,37156,39286,37770,34092,740,5911,1920,13052,0,14,14,1997,1058,-415,-411,1972,1060,-413,-412
01-NOV-2018,22,37739,A,37023,39221,37639,34022,772,5911,2270,13052,0,15,16,1998,1059,-454,-413,1973,1060,-452,-412
01-NOV-2018,23,37708,A,36941,39297,37556,34006,817,5911,2400,13052,0,14,14,1998,1058,-455,-520,1972,1060,-452,-518
01-NOV-2018,24,37682,A,36992,39284,37601,34016,861,5911,2670,13052,0,13,7,1998,1059,-454,-535,1973,1060,-452,-531
01-NOV-2018,25,37550,A,37077,39155,37685,33989,909,5911,2780,13052,0,16,6,1998,1003,-454,-535,1973,1002,-452,-531
01-NOV-2018,26,37259,A,36848,38865,37466,33805,956,5911,2630,13052,0,15,17,1998,1000,-455,-536,1973,1001,-452,-531
01-NOV-2018,27,37454,A,36940,39056,37555,33998,968,5911,2490,13052,0,13,14,1998,1000,-454,-535,1973,1001,-452,-531
01-NOV-2018,28,37312,A,36818,38914,37439,33857,979,5911,2280,13052,0,13,20,1998,1000,-454,-535,1973,1001,-452,-531
01-NOV-2018,29,37550,A,37099,39226,37789,34106,967,5911,2060,13052,0,85,90,1998,1001,-455,-536,1973,1001,-452,-530
01-NOV-2018,30,37794,A,37296,39403,37917,34298,955,5911,1690,13052,0,18,20,1999,1000,-455,-536,1973,1001,-452,-531
01-NOV-2018,31,38267,A,37775,39870,38393,34722,926,5911,1290,13052,0,12,18,1998,1000,-455,-536,1973,1001,-452,-530
01-NOV-2018,32,39324,A,38794,40922,39407,35761,896,5911,697,13052,0,9,11,1998,1000,-454,-535,1973,1001,-452,-530
01-NOV-2018,33,40405,A,39811,42009,40428,36679,962,5911,170,13052,0,13,19,1998,1001,-455,-536,1973,1001,-452,-531
01-NOV-2018,34,41966,A,41429,43565,42040,38046,1028,5911,6,13052,39,8,8,1998,1000,-455,-536,1973,1002,-452,-530
01-NOV-2018,35,43166,A,42637,44760,43247,39070,1071,5911,0,13052,82,5,10,1998,1056,-454,-535,1973,1060,-452,-530
01-NOV-2018,36,43249,A,42623,44845,43233,39180,1113,5911,3,13052,82,5,10,1998,1058,-455,-536,1972,1060,-452,-530
01-NOV-2018,37,43140,A,42443,44739,43054,39171,1141,5911,1,13052,68,8,10,1998,1058,-455,-536,1973,1060,-452,-531
01-NOV-2018,38,42717,A,41921,44321,42536,38759,1168,5911,1,13052,18,13,14,1998,1058,-455,-536,1973,1060,-452,-531
01-NOV-2018,39,42353,A,41471,43963,42096,38496,1182,5911,1,13052,0,21,20,1998,1059,-454,-535,1973,1060,-452,-531
01-NOV-2018,40,41255,A,40362,42865,40982,37522,1196,5911,0,13052,0,19,15,1998,1059,-455,-536,1973,1060,-452,-531
01-NOV-2018,41,40010,A,39124,41610,39735,36348,1203,5911,0,13052,0,9,7,1998,1058,-455,-536,1973,1060,-452,-531
01-NOV-2018,42,38368,A,37447,39965,38060,34917,1209,5911,0,13052,0,8,12,1997,1059,-454,-535,1973,1060,-452,-531
01-NOV-2018,43,36502,A,35609,38080,36218,33265,1221,5911,0,13052,0,8,8,1998,1002,-454,-516,1973,1002,-452,-511
01-NOV-2018,44,34354,A,33495,35943,34106,31316,1233,5911,0,13052,0,9,11,1997,1000,-455,-525,1973,1001,-452,-520
01-NOV-2018,45,32180,A,31310,33779,31922,29313,1244,5911,0,13052,0,9,13,1998,1000,-455,-535,1973,1001,-452,-531
01-NOV-2018,46,30385,A,29537,31987,30150,27630,1255,5911,0,13052,0,11,7,1998,1000,-455,-536,1973,1001,-452,-530
01-NOV-2018,47,28465,A,27585,30074,28207,25866,1248,5911,0,13052,0,18,21,1950,975,-455,-536,1923,976,-452,-530
01-NOV-2018,48,27208,A,26404,28791,27094,24739,1241,5911,0,13052,0,87,90,1949,974,-436,-460,1923,976,-432,-449
02-NOV-2018,1,26810,A,26007,28191,26703,24437,1260,5911,0,13052,0,91,97,1899,952,-382,-308,1875,952,-379,-299
02-NOV-2018,2,27048,A,26231,28366,26929,24760,1279,5911,0,13052,0,93,98,1898,950,-410,-215,1875,952,-411,-215
02-NOV-2018,3,26614,A,25747,28567,26942,24378,1282,5911,0,13052,0,581,595,1899,950,-454,-318,1875,952,-452,-317
02-NOV-2018,4,26048,A,25216,28565,26981,23832,1284,5911,0,13052,0,1142,1165,1899,951,-454,-321,1875,952,-452,-317
02-NOV-2018,5,25583,A,24798,28492,26939,23424,1293,5911,0,13052,0,1553,1541,1900,950,-454,-302,1875,952,-452,-296
02-NOV-2018,6,25319,A,24541,28217,26780,23156,1301,5911,0,13052,0,1542,1639,1900,951,-454,-302,1875,952,-452,-296
02-NOV-2018,7,24906,A,24218,27816,26611,22739,1266,5911,0,13052,0,1529,1793,1900,951,-454,-327,1875,952,-452,-325
02-NOV-2018,8,24693,A,23992,27599,26375,22523,1230,5911,0,13052,0,1519,1783,1900,951,-455,-332,1875,952,-452,-326
02-NOV-2018,9,24649,A,23894,27423,26368,22498,1209,5911,0,13052,0,1483,1851,1900,950,-453,-238,1875,952,-449,-235
02-NOV-2018,10,24926,A,24240,27516,26726,22810,1187,5911,0,13052,0,1416,1810,1901,951,-355,-219,1875,952,-346,-212
02-NOV-2018,11,25872,A,25331,28116,27575,23679,1164,5911,0,13052,0,1372,1600,1823,951,-204,-68,1798,952,-196,-64
02-NOV-2018,12,27310,A,26760,29417,28851,24983,1141,5911,0,13052,0,1385,1491,1823,952,-118,-4,1798,952,-115,-7
02-NOV-2018,13,30403,A,29937,31810,31100,27829,1088,5911,0,13052,0,542,488,1644,951,-158,-107,1617,952,-162,-110
02-NOV-2018,14,33352,A,32890,34431,33503,30452,1034,5911,1,13052,0,14,13,1645,950,-286,-179,1617,951,-291,-185
02-NOV-2018,15,36248,A,35762,37615,36372,32929,985,5911,85,13052,0,11,8,1190,805,-425,-331,1162,801,-427,-335
02-NOV-2018,16,37367,A,36868,38919,37490,33870,936,5911,674,13052,0,17,12,1168,799,-454,-481,1163,801,-452,-483
02-NOV-2018,17,37795,A,37292,39397,37910,34189,889,5911,1630,13052,0,13,18,1814,855,-454,-535,1805,858,-452,-531
02-NOV-2018,18,37344,A,36843,38947,37462,33747,841,5911,2600,13052,0,13,19,1833,854,-454,-536,1804,847,-452,-531
02-NOV-2018,19,37031,A,36542,38632,37155,33378,782,5911,3460,13052,0,11,10,1648,371,-455,-535,1625,357,-453,-531
02-NOV-2018,20,36522,A,36015,38121,36625,32867,723,5911,4250,13052,0,8,9,1664,346,-455,-536,1624,345,-453,-531
02-NOV-2018,21,35572,A,35115,37153,35725,31944,692,5911,4740,13052,0,10,6,613,370,-455,-516,581,370,-453,-511
02-NOV-2018,22,35057,A,34697,36551,35310,31456,661,5911,5220,13052,0,11,12,597,372,-455,-428,581,376,-453,-418
02-NOV-2018,23,34786,A,34504,36128,35117,31158,656,5911,5500,13052,0,10,10,43,726,-455,-277,29,736,-452,-268
02-NOV-2018,24,34701,A,34382,35939,34995,31050,651,5911,5600,13052,0,10,14,32,743,-454,-174,29,743,-452,-169
02-NOV-2018,25,34583,A,34262,35637,35001,30971,654,5911,5530,13052,0,11,12,311,828,-407,-36,321,832,-404,-33
02-NOV-2018,26,34221,A,33855,35206,34594,30635,656,5911,5350,13052,0,10,13,312,831,-375,0,287,833,-368,0
02-NOV-2018,27,34210,A,33840,35260,34670,30655,641,5911,4890,13052,0,10,12,-214,829,-226,0,-218,832,-218,0
02-NOV-2018,28,34500,A,34136,35437,34966,30942,626,5911,4270,13052,0,9,12,-230,747,-98,0,-217,718,-90,0
02-NOV-2018,29,35159,A,34765,35918,35552,31598,634,5911,3470,13052,0,7,14,493,-152,12,65,502,-162,16,74
02-NOV-2018,30,35664,A,35252,36463,36054,32125,642,5911,2590,13052,0,35,33,507,-164,57,219,502,-160,63,224
02-NOV-2018,31,36627,A,36173,37238,36782,33118,715,5911,1500,13052,0,8,6,816,-3,134,371,808,-1,133,374
02-NOV-2018,32,38025,A,37554,38632,38165,34540,787,5911,645,13052,0,7,5,787,0,134,493,810,-1,133,491
02-NOV-2018,33,39361,A,38872,39973,39484,35781,896,5911,105,13052,0,12,11,1958,556,134,504,1950,582,133,500
02-NOV-2018,34,41594,A,41032,42202,41640,37861,1004,5911,8,13052,0,8,8,1999,655,134,504,1972,655,133,500
02-NOV-2018,35,43241,A,42563,43846,43170,39526,1088,5911,7,13052,0,5,8,1999,761,134,504,1973,763,133,500
02-NOV-2018,36,43209,A,42484,43815,43092,39622,1171,5911,2,13052,0,6,8,1999,765,134,504,1972,763,133,500
02-NOV-2018,37,42561,A,41728,43172,42336,39152,1251,5911,4,13052,0,11,4,1396,661,134,504,1352,657,133,500
02-NOV-2018,38,41731,A,40847,42347,41464,38475,1331,5911,4,13052,0,16,17,1385,657,134,504,1352,656,133,500
02-NOV-2018,39,40617,A,39739,41233,40358,37648,1410,5911,4,13052,0,16,18,345,667,134,504,317,666,133,500
02-NOV-2018,40,39127,A,38243,39742,38860,36399,1488,5911,0,13052,0,15,17,332,667,134,504,318,665,133,500
02-NOV-2018,41,37599,A,36802,38456,37667,35051,1561,5911,0,13052,0,16,8,-241,619,134,504,-253,617,133,500
02-NOV-2018,42,35903,A,35044,36760,35916,33600,1634,5911,0,13052,0,11,14,-246,618,134,504,-253,617,133,500
02-NOV-2018,43,34056,A,33195,35634,34781,32026,1691,5911,0,13052,0,15,8,-963,687,134,504,-970,689,133,500
02-NOV-2018,44,32187,A,31342,33768,32929,30316,1747,5911,0,13052,0,16,9,-965,691,134,504,-970,691,133,500
02-NOV-2018,45,30258,A,29366,32731,31855,28554,1805,5911,0,13052,0,11,14,-1862,798,134,504,-1864,803,133,500
02-NOV-2018,46,28429,A,27510,30578,30000,26928,1862,5911,0,13052,0,12,14,-1537,803,134,504,-1447,804,133,500
02-NOV-2018,47,26501,A,25547,27114,26162,25175,1953,5911,0,13052,0,13,15,1027,823,127,504,1086,825,127,500
02-NOV-2018,48,25254,A,24387,25865,25002,24058,2043,5911,0,13052,0,11,15,1510,824,127,504,1484,825,127,500
03-NOV-2018,1,24688,A,23794,25302,24410,23606,2090,5911,0,13052,0,14,16,1492,791,127,504,1466,788,127,500
03-NOV-2018,2,24604,A,23650,25214,24264,23608,2137,5911,0,13052,0,10,14,1491,789,127,504,1470,787,127,500
03-NOV-2018,3,23996,A,22975,24608,23591,23099,2191,5911,0,13052,0,12,16,1389,714,127,504,1368,710,127,500
03-NOV-2018,4,23054,A,21978,23743,22592,22243,2244,5911,0,13052,0,89,91,1392,711,127,504,1368,710,127,500
03-NOV-2018,5,22357,A,21209,23274,22118,21615,2282,5911,0,13052,0,317,349,1022,711,127,504,997,710,127,500
03-NOV-2018,6,21879,A,20668,23581,22379,21153,2320,5911,0,13052,0,1102,1111,1030,710,127,504,1001,710,127,500
03-NOV-2018,7,21314,A,20056,23099,21842,20591,2347,5911,0,13052,0,1185,1186,211,712,127,504,182,709,127,500
03-NOV-2018,8,20516,A,19351,22298,21134,19942,2374,5911,0,13052,0,1182,1183,194,711,127,504,182,710,127,500
03-NOV-2018,9,20236,A,19075,22053,20915,19596,2395,5911,0,13052,0,1170,1171,-47,711,127,504,-61,710,127,500
03-NOV-2018,10,20192,A,19012,22015,20854,19558,2415,5911,0,13052,0,1170,1173,-53,711,127,504,-61,710,127,500
03-NOV-2018,11,20422,A,19252,22243,21084,19747,2443,5911,0,13052,0,1162,1163,-59,710,127,504,-66,710,127,500
03-NOV-2018,12,21048,A,19844,22790,21596,20182,2470,5911,0,13052,0,1083,1082,-59,711,127,504,-67,710,127,500
03-NOV-2018,13,22652,A,21494,24162,22974,21609,2490,5911,0,13052,0,803,779,-107,711,127,504,-116,710,127,500
03-NOV-2018,14,24001,A,22771,24706,23499,22874,2509,5911,0,13052,0,33,27,-72,709,127,504,-71,705,127,500
03-NOV-2018,15,25527,A,24256,26819,25703,24259,2522,5911,13,13052,0,12,14,-680,411,127,504,-713,402,127,500
03-NOV-2018,16,26705,A,25371,28159,26818,25363,2535,5911,202,13052,0,11,13,-843,396,127,504,-823,391,127,500
03-NOV-2018,17,27814,A,26554,28441,27161,26402,2579,5911,612,13052,0,8,127,-19,112,127,504,-1,104,127,500
03-NOV-2018,18,28822,A,27478,29433,28088,27224,2623,5911,1030,13052,0,7,159,-4,106,127,504,0,112,127,500
03-NOV-2018,19,29824,A,28391,30432,29002,28067,2680,5911,1380,13052,0,8,161,266,817,127,504,270,845,127,500
03-NOV-2018,20,29912,A,28469,30520,29080,28077,2737,5911,1740,13052,0,8,165,273,901,127,504,270,902,127,500
03-NOV-2018,21,29798,A,28471,30406,29082,27914,2779,5911,2000,13052,0,8,165,373,901,127,504,371,902,127,500
03-NOV-2018,22,29673,A,28281,30281,28888,27804,2820,5911,2160,13052,0,8,160,377,901,127,504,371,902,127,500
03-NOV-2018,23,29464,A,28075,30070,28684,27602,2856,5911,2240,13052,0,6,163,291,901,127,504,285,902,127,500
03-NOV-2018,24,29390,A,27983,29998,28593,27428,2891,5911,2300,13052,0,8,163,279,901,127,504,285,902,127,500
03-NOV-2018,25,29394,A,27979,30002,28589,27473,2907,5911,2270,13052,0,8,162,1204,901,127,445,1222,902,127,437
03-NOV-2018,26,29400,A,28002,30008,28612,27511,2922,5911,2100,13052,0,8,165,1272,902,127,429,1230,902,127,429
03-NOV-2018,27,29340,A,27941,29948,28550,27513,2901,5911,1990,13052,0,8,163,568,902,127,451,553,902,127,448
03-NOV-2018,28,29255,A,27865,29868,28477,27452,2880,5911,1650,13052,0,13,165,561,901,127,446,553,902,127,445
